"samaccountname","passwordlastset","passwordneverexpires"
"emuniz","18/02/2020 17:26:38","False"
"falbuquerque","13/03/2020 12:05:00","False"
"mcsaraujo","23/03/2020 11:03:03","False"
"mbalmeida","11/03/2020 18:05:45","False"
"dsantos","16/03/2020 08:27:47","False"
"con-aksantos","02/03/2020 12:14:17","False"
"MBomfim","23/03/2020 07:40:02","False"
"andsilva","02/03/2020 06:16:51","False"
"fjjesus","24/03/2020 09:35:22","False"
"ansilva","28/02/2020 07:41:55","True"
"cmedeiros","27/02/2020 14:54:36","True"
"IMoura","16/03/2020 09:40:09","False"
"ansousa","27/02/2020 13:31:36","True"
"jroliveira","22/02/2020 08:12:41","False"
"lmoraes","14/03/2020 06:28:23","False"
"frandrade","17/02/2020 09:44:53","False"
"musantos","11/03/2020 06:26:55","False"
"agsantana","28/02/2020 14:11:08","True"
"esconceicao","12/03/2020 13:24:59","False"
"ampeixoto","23/03/2020 08:09:16","False"
"mrlima","17/02/2020 07:57:47","False"
"alsousa","19/10/2018 10:00:30","False"
"psantos","07/03/2020 10:52:08","False"
"mssilva","07/03/2020 10:09:45","False"
"wbarbosa","03/03/2020 07:41:12","False"
"fssantiago","17/02/2020 07:44:53","False"
"azsilva","09/03/2020 07:16:17","False"
"BMendonca","25/03/2020 11:35:59","False"
"CPitangueira","28/02/2020 09:21:03","True"
"epsantos","17/02/2020 10:58:14","False"
"rantunes","02/03/2020 07:49:19","False"
"clsilva","09/03/2020 08:29:23","False"
"faraujo","28/02/2020 07:44:02","True"
"demiranda","05/03/2020 07:52:35","False"
"lmenezes","02/03/2020 07:44:27","False"
"adarze","09/03/2020 07:52:24","False"
"ioliveira","09/03/2020 08:14:06","False"
"mjesus","28/02/2020 11:03:00","True"
"mvoliveira","19/03/2020 08:46:09","False"
"frota.natal","04/09/2017 14:46:56","True"
"dteixeira","23/03/2020 10:30:11","False"
"glsilva","27/03/2020 10:28:42","False"
"ircsilva","23/03/2020 10:11:58","False"
"bmmelo","02/03/2020 06:42:02","False"
"ddteixeira","21/02/2020 14:59:41","False"
"maisenergiarecife","27/09/2007 13:03:21","False"
"albrito","12/03/2020 11:50:44","False"
"spsantos",,"False"
"jealves","26/03/2020 14:10:06","False"
"joaofsilva","03/03/2020 06:05:15","False"
"con-jbezerra","17/03/2020 08:07:17","False"
"rsilva","05/03/2020 09:25:07","False"
"anmrodrigues","09/03/2020 08:27:55","False"
"dfsilva","17/02/2020 07:22:49","False"
"dloliveira","18/03/2020 17:45:08","False"
"MLopes","27/03/2020 08:36:46","False"
"wserafim","16/03/2020 07:26:28","False"
"lusoliveira","09/03/2020 13:49:46","False"
"rpires","25/03/2020 08:05:16","False"
"qssilva","24/09/2019 15:10:19","False"
"ahlima","14/03/2020 13:28:33","False"
"frota.recife","17/01/2017 12:59:07","True"
"dduarte","23/03/2020 11:35:34","False"
"gqbezerra","28/02/2020 07:46:31","True"
"esanchez","23/03/2020 14:02:40","False"
"con-igsilva","19/03/2020 08:14:36","False"
"rbatista","17/02/2020 14:26:12","False"
"vfaria","17/02/2020 08:12:15","False"
"alaporte","12/03/2020 16:22:07","False"
"avosilva","24/02/2020 10:00:11","True"
"con-barbara.oliveira","03/03/2020 13:36:48","False"
"mialmeida","17/02/2020 08:53:19","False"
"josilva","25/03/2020 07:16:15","False"
"jfhsilva","13/02/2020 08:55:32","False"
"rcpsilva","27/03/2020 19:02:31","False"
"jose.f.pereira","10/02/2020 05:34:34","False"
"wsantos","26/02/2020 08:21:03","True"
"egoncalves",,"False"
"tsantos","28/02/2020 09:23:35","True"
"flosouza","26/03/2020 08:02:06","False"
"jisilva","26/03/2020 13:11:57","False"
"cjustino","26/03/2020 11:26:36","False"
"Awoliveira","16/03/2020 06:41:28","False"
"alaraujo","26/03/2020 14:58:56","False"
"ytsilva","17/03/2020 10:45:03","False"
"gssantana","21/02/2020 13:02:23","False"
"izaque.santos","20/02/2020 09:19:22","False"
"rsantos","13/02/2020 09:16:19","False"
"fcoelho","04/03/2020 07:30:44","False"
"jbelfort","28/02/2020 08:02:19","True"
"EDPereira","16/03/2020 08:22:00","False"
"ralbuquerque","23/03/2020 08:03:18","False"
"jose.a.pereira",,"False"
"albarros","13/03/2020 14:47:03","False"
"frbsantos","27/03/2020 15:14:22","False"
"adsilva","21/02/2020 07:47:41","False"
"rmartins","18/03/2020 07:25:07","False"
"gjpsilva","23/03/2020 11:02:31","False"
"gfigueiredo","21/03/2020 07:27:32","False"
"amsena","10/03/2020 10:31:23","False"
"wpandrade","22/02/2020 07:15:23","False"
"jjnsilva","26/03/2020 08:04:23","False"
"fnascimento","17/02/2020 15:54:15","False"
"jovsilva","25/03/2020 07:07:06","False"
"mtavares","23/03/2020 07:59:38","False"
"pasantos","17/02/2020 10:48:17","False"
"blourenco","26/02/2020 13:02:09","True"
"achnascimento","17/03/2020 07:41:32","False"
"jldias","20/03/2020 09:15:40","False"
"dcrisostomo","30/04/2018 08:24:45","False"
"jpreis","10/04/2018 14:03:13","False"
"jlmachado","21/08/2018 08:03:37","False"
"eosorio","07/06/2018 10:25:43","False"
"jmsantos","05/02/2018 09:12:10","False"
"sasilva","24/04/2018 06:57:22","False"
"ibatista","05/02/2018 09:20:05","False"
"fsrabelo","19/05/2014 08:17:55","False"
"admuniz","12/09/2018 08:33:03","False"
"jalexandria",,"False"
"jcacarvalho",,"False"
"mfmelo","14/05/2018 10:24:57","False"
"aagsilva","17/09/2018 13:17:31","False"
"jegsantos","30/07/2012 10:55:31","False"
"rpinheiro","24/07/2018 08:49:36","False"
"lescobar","29/06/2018 16:56:06","False"
"jfernandes","02/05/2017 14:41:00","False"
"mppsantos","30/04/2018 09:33:24","False"
"krodrigues","14/06/2016 14:54:07","False"
"dgusmao","18/12/2018 13:32:36","False"
"nmoreira","19/02/2014 17:09:26","False"
"fpalheta","27/07/2018 08:44:19","False"
"ksilva","30/11/2016 06:54:25","False"
"jarocha",,"False"
"epsilva","27/06/2018 07:38:25","False"
"bcordeiro","28/06/2018 07:50:29","False"
"alsantos","21/02/2018 13:56:55","False"
"afcarneiro","17/09/2018 07:42:23","False"
"dlsantana","07/06/2018 12:00:56","False"
"rosssantos","10/01/2020 08:15:51","False"
"jlrebelo","27/03/2013 11:41:44","False"
"ansoliveira","01/06/2018 13:13:24","False"
"jterra","15/01/2018 08:37:52","False"
"ggurgel","18/01/2019 14:14:28","False"
"esoares",,"False"
"fapereira","22/05/2018 09:33:12","False"
"RIVieira","13/12/2018 10:07:27","False"
"GAlves","12/08/2015 10:58:47","False"
"almsouza","13/09/2018 15:34:17","False"
"risouza","23/04/2018 12:11:56","False"
"fmelo","18/03/2020 11:28:04","False"
"ejalmeida","20/02/2020 09:25:36","False"
"sgoliveira","20/02/2020 06:31:53","False"
"rvmelo","03/03/2020 11:34:17","False"
"gbezerra","19/03/2020 09:48:58","False"
"SGB_ADMIN$","18/03/2020 10:44:47","False"
"T-SYS_ADMIN$","25/03/2020 12:06:57","False"
"IWAM_BRMTZDC4CCEXT","19/05/2005 15:38:38","True"
"IUSR_BRMTZDC4CCEXT2","17/06/2005 11:38:27","True"
"IWAM_BRMTZDC4CCEXT2","17/06/2005 11:37:25","True"
"IUSR_SHVB1909","20/06/2006 17:23:59","True"
"IUSR_BRMUBMS2FS","05/07/2006 15:28:08","True"
"IUSR_BRMTZDC2CCEX","16/08/2006 17:53:01","True"
"IWAM_BRMCTMS3FS","25/09/2006 06:49:42","True"
"IUSR_BRMCTDC01CC","10/02/2009 20:47:38","True"
"IUSR_BRMCTMS3FS","25/09/2006 06:49:53","True"
"bkpsite_user","26/06/2012 15:46:58","True"
"IUSR_SHVB-REV","30/01/2007 15:13:07","True"
"IUSR_BRDTCDC4CCEX","07/03/2007 16:23:18","True"
"IUSR_BRMTZDC1CC",,"True"
"IUSR_BRDTCDC5CCEX",,"True"
"IUSR_BRDTCDC01CCIM",,"True"
"IUSR_BRDTCDC2CCIM","27/02/2008 11:04:52","True"
"IUSR_BRMCTDC1CC","17/10/2008 11:46:11","True"
"IUSR_BRRCXDC01CC","21/01/2011 14:53:17","True"
"sup3tsys","09/04/2019 15:24:31","True"
"IUSR_BRSPLDC1CC","11/02/2009 09:28:00","True"
"IUSR_BRPARDC2CC","11/02/2009 09:43:13","True"
"IUSR_BRCCNDC2CC","11/02/2009 10:01:45","True"
"BRASILIA_20ANDAR","03/01/2018 12:55:16","True"
"con-rosilva",,"False"
"IWAM_BRSPLDC01CC",,"True"
"IWAM_BRRCXDC01CC",,"True"
"con-luciana",,"False"
"NLCOLO$","22/03/2020 02:44:09","False"
"___VMware_Conv_SA___","23/07/2018 18:12:49","False"
"msteste","09/04/2014 11:23:45","False"
"IWAM_BRMTZDC02CC",,"True"
"gsantana","10/03/2020 18:46:12","False"
"IUSR_BRUSNDC02CC","15/08/2009 21:23:44","True"
"IUSR_BRMTZDC02CC",,"True"
"IUSR_BRSPLDC01CC","21/01/2011 16:56:13","True"
"con-rmsouza",,"False"
"shv_master","30/04/2018 18:43:27","True"
"OktaService","09/12/2015 08:50:15","True"
"afmiranda","17/02/2020 09:18:21","False"
"IWAM_BRUSNDC02CC","15/08/2009 21:23:44","True"
"con-dmsoares","18/02/2020 08:41:28","False"
"con-aconceicao","17/02/2020 14:00:48","False"
"Message Processor","29/06/2009 10:12:14","True"
"IWAM_BRMCTDC1CC","17/10/2008 11:46:11","True"
"IWAM_BRDTCDC4CCEX","07/03/2007 16:23:18","True"
"IWAM_BRDTCDC5CCEX",,"True"
"IWAM_BRDTCDC01CCIM",,"True"
"IWAM_BRMTZDC1CC",,"True"
"IWAM_BRDTCDC2CCIM","27/02/2008 11:04:52","True"
"IWAM_SHVB-REV","30/01/2007 15:13:04","True"
"IWAM_BRDTCDC1CCEX","17/09/2006 10:33:45","True"
"IWAM_BRMTZDC1CCIM",,"True"
"IWAM_BRMTZDC2CCEX",,"True"
"IWAM_BRMUBMS2FS",,"True"
"IWAM_SHVB1909","20/06/2006 17:23:57","True"
"CAM-zVhR6llE","23/09/2016 14:51:22","True"
"IWAM_BRDTCDC1CCIM",,"True"
"IUSR_BRDTCDC1CCIM",,"True"
"IUSR_BRMTZDC1CCIM","15/12/2006 13:42:41","True"
"IWAM_SGB-DC19",,"True"
"IUSR_SGB-DC19",,"True"
"IUSR_BRDTCDC1CCEX","17/09/2006 10:33:45","True"
"IWAM_BRMTZDC3CCEX","13/05/2005 19:47:35","True"
"IUSR_BRMTZDC3CCEX","24/03/2006 14:04:06","True"
"IUSR_BRMTZDC4CCEXT","19/05/2005 15:38:37","True"
"gbragagnollo","17/03/2020 12:21:22","False"
"apalmeida",,"False"
"con-rsulzbacher","10/02/2020 13:12:21","False"
"ibendo","16/03/2020 08:26:45","False"
"SAlexandre","11/03/2020 08:30:46","False"
"tassuncao","19/03/2020 11:14:17","False"
"ADFerreira","03/03/2020 08:23:22","False"
"essantiago","26/02/2020 09:22:29","True"
"crocha","06/03/2020 09:43:19","False"
"alzsilva","05/03/2020 07:04:33","False"
"con-daquino","26/03/2020 14:26:51","False"
"ecardoso","13/03/2020 08:13:16","False"
"diamaral","19/03/2020 08:44:23","False"
"jczarnik","17/02/2020 08:04:07","False"
"PCampos","23/01/2020 16:24:35","False"
"rtheiss","13/03/2020 07:38:13","False"
"frota.araucaria","17/01/2017 12:21:05","True"
"nf.araucarialogistic","12/05/2015 10:06:15","True"
"jecsilva","05/03/2020 14:00:43","False"
"vnassae","21/02/2020 16:52:42","False"
"apfsilva","01/11/2019 11:24:28","False"
"jcsilva","26/02/2020 11:00:23","True"
"hgadonski","03/03/2020 10:52:35","False"
"aanselmo","20/02/2020 04:30:47","False"
"dvicente","06/02/2019 12:43:37","False"
"lecunha","26/02/2020 08:50:06","True"
"MariSantos","07/10/2019 13:43:49","False"
"diferreira","26/02/2020 08:39:23","True"
"ADFernandes","17/03/2020 13:14:05","False"
"ADERosa","26/03/2020 14:30:49","False"
"sprado","05/03/2020 09:08:04","False"
"Clausilva","06/03/2020 06:08:18","False"
"waoliveira","19/02/2020 10:20:47","False"
"mhonorato","12/03/2020 14:17:21","False"
"rnoernberg","20/03/2020 09:22:18","False"
"mmello","19/03/2020 05:32:13","False"
"mamsantos","17/02/2020 12:06:15","False"
"carosa","26/03/2020 08:17:53","False"
"kphilogene","25/03/2020 08:13:25","False"
"wacsantos","20/02/2020 11:23:40","False"
"mabram","09/03/2020 08:43:07","False"
"faferreira","23/03/2020 12:46:20","False"
"ADare","20/02/2020 09:48:40","False"
"scsartori","20/02/2020 08:27:11","False"
"maoliveira","26/02/2020 13:29:11","True"
"thiago.goncalves","09/03/2020 11:47:40","False"
"evsouza","25/03/2020 11:27:12","False"
"mavargas","03/03/2020 07:16:18","False"
"wlora","14/03/2020 05:27:28","False"
"mmnetto","24/03/2020 13:58:57","False"
"vcolaco","26/02/2020 11:40:39","True"
"lschafer","28/02/2020 13:40:11","True"
"brendom.amaral","23/03/2020 09:15:16","False"
"josssilva","09/10/2013 10:42:30","False"
"jluvizotto","18/03/2020 09:27:51","False"
"dwill","23/03/2020 07:47:55","False"
"con-asilverio","10/06/2019 08:00:06","False"
"awippel","17/02/2020 11:43:24","False"
"rlomba","23/03/2020 00:14:14","False"
"con-epires","28/06/2019 08:19:51","False"
"izabel.miller","23/03/2020 08:19:09","False"
"julpereira","12/03/2020 07:18:06","False"
"msampaio","17/02/2020 01:34:30","False"
"con-bfamaral","02/05/2019 15:32:24","False"
"DFrank","09/03/2020 09:13:00","False"
"cramos","24/02/2020 12:39:37","True"
"mwille","22/02/2020 05:28:28","False"
"sfreire","11/03/2020 09:46:37","False"
"rschmidt","26/02/2020 09:00:36","True"
"marsilva","05/03/2020 13:40:17","False"
"MManfredinho","17/03/2020 08:07:20","False"
"DBonato","27/02/2020 08:38:35","True"
"CBSantos","19/03/2020 08:15:57","False"
"gpoliveira","28/02/2020 11:50:58","True"
"KLeal","19/03/2020 07:51:20","False"
"ESChneider","19/03/2020 08:28:18","False"
"mvalczak","17/02/2020 18:17:36","False"
"con-aschuartz","23/01/2019 04:39:45","False"
"LuCruz","02/03/2020 05:37:21","False"
"kamaral","04/03/2020 11:58:22","False"
"afigueiredo","23/03/2020 07:59:54","False"
"con-mobatista","13/02/2020 08:11:50","False"
"abrandao","20/03/2020 09:49:18","False"
"ejosouza","23/03/2020 17:58:56","False"
"atoledo","26/03/2020 11:32:09","False"
"clasilva","28/02/2020 13:55:19","True"
"kcmonteiro","25/10/2018 10:11:19","False"
"backup","31/05/2008 20:55:50","True"
"Siemens-par","17/08/2007 19:12:53","True"
"adaoliveira","12/03/2020 13:20:43","False"
"groliveira","20/02/2020 07:35:27","False"
"dcrevelin","20/03/2020 08:24:58","False"
"arosa","02/03/2020 07:42:21","False"
"fdavid",,"False"
"jchaves","10/02/2020 14:48:38","False"
"mpalves","27/03/2020 10:09:18","False"
"CSalgado","17/02/2020 08:48:18","False"
"rbandrade","18/03/2020 13:35:38","False"
"mcalbusch","17/03/2020 07:54:08","False"
"pfracasso","26/03/2020 10:03:17","False"
"csalmazo","20/02/2020 08:46:28","False"
"rwcosta","09/03/2020 08:04:06","False"
"gagostineli","13/03/2020 17:27:48","False"
"fmerouco","27/03/2020 17:04:53","False"
"giaraujo","27/02/2020 09:20:12","True"
"arossi","13/03/2020 08:53:43","False"
"rsantini","27/02/2020 08:58:58","True"
"tglima","16/03/2020 07:43:00","False"
"hpereira","04/03/2020 10:52:34","False"
"bpires","17/02/2020 14:01:07","False"
"ebarth","20/03/2020 09:09:55","False"
"rbranda","21/02/2020 09:04:31","False"
"bfmartins","27/03/2020 08:50:35","False"
"VFilho","12/03/2020 16:20:58","False"
"gstringhi","09/03/2020 07:45:18","False"
"SROliveira","13/03/2020 06:59:23","False"
"sjustino","17/02/2014 07:06:36","False"
"masoliveira","16/03/2020 12:57:05","False"
"mnogueira","31/05/2019 12:15:52","False"
"ossilva","16/03/2020 06:19:59","False"
"vcamargo","27/02/2020 11:19:00","True"
"ANardino","26/03/2020 10:47:19","False"
"slrosa","26/02/2020 13:30:32","True"
"frota.londrina","17/01/2017 12:10:09","True"
"OCaldeira","16/03/2020 08:57:16","False"
"echaves","26/03/2020 14:55:53","False"
"RCBraga","28/02/2020 08:52:19","True"
"rmcorreia","27/03/2020 12:08:23","False"
"LZamparo","26/02/2020 06:25:42","True"
"aanascimento","14/03/2016 09:05:21","False"
"lpavolak","24/03/2020 08:58:35","False"
"mszeremeta","13/03/2020 08:25:12","False"
"AAguiar","24/02/2020 06:44:57","True"
"bpmarques","11/03/2020 13:34:29","False"
"abernardino","23/03/2020 07:41:30","False"
"blima","20/02/2020 10:02:44","False"
"ezandona","27/02/2020 07:09:33","True"
"cisidoro","05/03/2020 11:35:37","False"
"ealmeida","18/02/2020 09:58:40","False"
"ggois","17/02/2020 08:06:40","False"
"sbeal","20/03/2020 15:26:30","False"
"andersilva","12/03/2020 09:28:44","False"
"ADiniz","21/09/2018 10:24:02","False"
"gglima","12/02/2020 15:25:24","False"
"phgoncalves","24/03/2020 07:38:22","False"
"lribeiro","06/03/2020 16:44:05","False"
"sebasilva","26/03/2020 06:31:11","False"
"nmsilva","10/02/2020 07:07:52","False"
"esarmento","25/03/2020 13:41:10","False"
"revangelista","17/02/2020 08:07:44","False"
"pfeitosa","09/03/2020 08:05:26","False"
"hbrito","02/03/2020 08:41:22","False"
"evroliveira","06/03/2020 14:09:10","False"
"grocha","16/03/2020 10:14:20","False"
"fjnascimento","27/03/2020 07:41:11","False"
"malves","16/12/2019 17:38:30","False"
"manselmo","26/02/2020 12:50:57","True"
"con-csantos","28/07/2015 10:25:04","False"
"rrofino","17/02/2020 08:23:04","False"
"etrindade",,"False"
"SKlein","14/09/2018 08:19:13","False"
"jupereira","09/04/2018 08:24:12","False"
"afpereira","26/02/2018 16:56:40","False"
"rdiniz","02/01/2019 16:21:22","False"
"gagostineli1",,"False"
"jvlopes","15/08/2016 13:27:19","False"
"clribeiro","12/11/2018 06:40:10","False"
"acsbsantos","27/04/2018 08:53:40","False"
"ncosta","12/03/2018 08:23:00","False"
"awsilva","28/12/2018 12:42:19","False"
"ppagno","13/12/2018 08:40:39","False"
"FABsantos","30/12/2011 06:43:40","False"
"candrade","04/07/2019 08:38:05","False"
"fcabral",,"False"
"con-arosa","10/08/2015 11:58:53","False"
"GMello","26/02/2020 06:59:39","True"
"hpastorino","22/02/2019 14:13:12","False"
"leifert","23/03/2020 14:08:47","False"
"MFisch","12/03/2020 09:32:12","False"
"ialves","20/03/2020 13:30:18","False"
"epezzini","20/02/2020 12:08:56","False"
"LUvieira","09/03/2020 08:14:53","False"
"maioliveira","12/02/2020 09:44:24","False"
"JFSimoes","13/03/2020 08:37:14","False"
"rcsilva","27/02/2020 17:04:05","True"
"jlazari","25/03/2020 08:11:52","False"
"con-carlos.kerber","05/11/2019 17:58:05","False"
"con-jeferson.lopes",,"False"
"con-adilson.ferreira","25/02/2020 05:34:11","False"
"con-geovane.paula",,"False"
"con-andrieli.quevedo",,"False"
"stv3","21/09/2017 16:47:28","False"
"RFCardoso","17/02/2020 08:12:03","False"
"UGrespan","09/03/2020 09:53:19","False"
"con-g.maciel","11/12/2019 08:59:27","False"
"tlcastro","27/02/2020 09:27:03","True"
"dmoraes","02/03/2020 10:16:33","False"
"jazeredo","24/03/2020 18:23:02","False"
"alsilva","12/03/2020 09:06:05","False"
"mmaus","04/03/2020 11:08:10","False"
"famsantos","17/03/2020 15:00:30","False"
"asouza","28/02/2020 13:12:00","True"
"EValente","17/02/2020 08:21:17","False"
"alino","12/03/2020 13:51:46","False"
"fgarcia","07/02/2019 09:47:55","False"
"LDillmann","12/03/2020 13:47:02","False"
"adreis","26/02/2020 08:09:06","True"
"wbribeiro","09/03/2020 07:36:33","False"
"dacsilva","05/03/2020 09:40:49","False"
"tamires.spiering","20/02/2020 16:32:08","False"
"con-aguterres",,"False"
"jteixeira","16/03/2020 12:00:14","False"
"rcbarros","28/02/2020 07:31:18","True"
"rsilveira","29/02/2020 15:49:29","True"
"gleffa","26/02/2020 20:47:45","True"
"farce","21/02/2020 08:41:11","False"
"frota.canoas","17/01/2017 10:27:52","False"
"rbenvenuto","26/03/2020 07:58:23","False"
"jzeidler","27/02/2020 13:32:15","True"
"lberwanger","16/03/2020 08:12:01","False"
"Jucarvalho","16/03/2020 07:12:23","False"
"lssilva","11/03/2020 07:30:21","False"
"adriana.moraes","20/02/2020 08:01:33","False"
"cmuller","26/03/2020 08:21:06","False"
"lmilk","21/03/2020 10:55:14","False"
"pdmartins","26/03/2019 09:21:14","False"
"VFSilva","17/02/2020 07:59:17","False"
"ARSantos","16/03/2020 09:56:11","False"
"TLamberty","12/03/2020 08:16:15","False"
"MVargas","13/02/2020 07:18:29","False"
"jbamberg","24/03/2020 08:37:27","False"
"con-mgonzales","04/01/2019 15:21:07","False"
"vteixeira","17/02/2020 08:23:46","False"
"con-fbitello","03/03/2020 13:48:47","False"
"PROliveira","18/03/2020 08:27:29","False"
"EJaques","12/03/2020 09:21:58","False"
"LeSouza","27/02/2020 09:00:56","True"
"gsouza","13/03/2020 07:54:42","False"
"icorrea","14/02/2020 11:53:45","False"
"jfilho","02/03/2020 05:58:12","False"
"ChLSilva","10/03/2020 07:56:18","False"
"ccastro","09/03/2020 11:19:24","False"
"FAguiar","05/03/2020 08:06:59","False"
"twiseit2","16/09/2016 15:39:41","False"
"fbernardo","03/03/2020 08:22:33","False"
"camila.andrade","25/03/2020 08:12:12","False"
"ehbraga","16/03/2020 06:34:52","False"
"rrosa","27/02/2020 08:16:31","True"
"ekreisig","09/03/2020 15:57:52","False"
"vgraciano","17/02/2020 07:53:16","False"
"rruiz","05/03/2020 08:07:57","False"
"faoliveira","11/03/2020 08:26:44","False"
"mbraga","26/02/2020 20:02:52","True"
"dfoscarini","14/03/2020 06:05:48","False"
"crsantos","14/03/2020 06:17:39","False"
"ealf","04/03/2020 09:47:43","False"
"con-scardoso","06/02/2020 13:27:39","False"
"amota","24/02/2020 07:56:10","True"
"aaoliveira","20/03/2020 10:52:06","False"
"jfrocha","02/03/2020 19:14:17","False"
"fnsilva",,"False"
"emeurer","10/03/2020 10:34:11","False"
"enascente","23/01/2019 14:56:36","False"
"lsnunes","11/03/2020 13:13:56","False"
"con-wrangel","23/03/2020 07:11:38","False"
"cwferreira","03/02/2020 06:28:43","False"
"rfreis","26/03/2020 07:29:41","False"
"con-jfagundes","11/02/2020 13:22:28","False"
"con-msilveira","28/02/2020 08:10:00","True"
