"SamAccountName","userAccountControl","LastLogonDate","whenCreated","homeMDB"
"SuporteTI","66050","06/05/2011 17:24:53","24/08/2007 17:00:19","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"suporte-totvs","66048",,"12/09/2013 10:57:16",
"svasconcellos","512","22/07/2019 18:55:22","15/03/2016 08:12:14","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sxavier","512","18/07/2019 06:40:37","13/03/2012 07:26:01","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"syehia","514","19/03/2019 08:41:43","08/09/2006 22:22:04","CN=BRRJSHVGASGERZDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"szanelli","512","14/07/2019 23:53:06","20/07/2012 15:57:56","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"svaz","514","16/07/2018 20:49:28","11/01/2016 09:43:21","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"svc_ged","66048","10/02/2011 10:03:16","17/08/2009 15:08:25",
"svieira","512","24/07/2019 14:33:23","14/07/2017 09:45:18","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"suporte-mtz","512",,"25/08/2006 18:34:38","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supergasbrasinforma","66048",,"31/03/2015 14:41:57","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supergasbrasmedidor","66048",,"16/07/2018 10:07:05","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supergasfacil","66048",,"02/04/2015 14:30:53","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SupergasbrasAuditUSN","66048",,"11/08/2016 16:44:46","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supergasbrashomolog","66048",,"10/05/2011 10:26:12","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supergasbrashomologS","66050",,"06/03/2015 15:35:18","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"superideia","66048",,"01/07/2013 16:29:58","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supervisao2","66048",,"24/07/2012 14:54:13",
"Suporte_TI","66048","23/06/2019 23:51:22","27/04/2005 10:17:56","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"Suportegestor","66048",,"22/11/2010 16:16:57","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"Supermilhas","66048","25/04/2009 13:30:06","20/12/2005 14:31:37","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"superparceiro","66048",,"05/08/2015 09:19:05","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"supervisao1","66048",,"24/07/2012 14:53:33",
"smoreira","512","18/07/2019 14:02:32","26/09/2013 17:14:49","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smsantos","514",,"10/07/2017 15:35:14","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smsschm_user","66048","09/06/2008 17:29:49","31/08/2007 17:58:25",
"SmartMail","512",,"08/05/2006 16:55:15","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smattos","512","25/07/2019 09:24:12","19/10/2009 08:06:56","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smelo","514","03/06/2019 09:32:37","23/03/2018 16:34:05","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smvaleiro","514","31/10/2011 07:20:40","21/01/2010 18:14:42","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"socarvalho","512","23/07/2019 09:09:44","12/04/2018 16:26:30","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"solicitacaoacesso","66048",,"06/01/2011 15:56:08","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"soliveira","514",,"29/08/2017 15:01:01","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sneves","514","29/01/2018 09:58:56","22/09/2009 10:55:11","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"snunes","514","07/12/2018 20:35:07","31/01/2018 15:11:30","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"soaraujo","514","06/06/2019 08:15:57","16/03/2015 09:35:43","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"smac_psi","512",,"08/09/2006 22:21:05",
"SJCAMPOS_19ANDAR","66048",,"03/01/2018 12:59:54","CN=BRRJSHVGASUCDDDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sjunior","544","20/07/2019 08:54:09","06/02/2019 09:57:43","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sjustino","512","31/03/2014 07:45:59","05/04/2010 08:05:25","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SiSouza","512","19/07/2019 12:48:25","16/09/2006 19:44:49","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sistemagestor","512",,"04/10/2005 10:36:33","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sivsilva","512","23/07/2019 11:40:36","22/07/2019 15:27:50","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SKlein","514","15/09/2018 15:42:31","16/09/2006 19:30:42","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"slrosa","512","04/12/2017 06:57:54","11/08/2017 09:13:27","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"slsilva","514",,"15/07/2016 17:27:08","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sluiz","514","11/11/2018 08:31:33","06/11/2017 10:32:22","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"skluft","512","16/07/2019 17:25:19","02/07/2012 16:34:08","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sleal","544","18/07/2019 10:16:49","21/09/2018 10:07:42","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SLopes","512","15/07/2019 07:42:18","03/07/2006 19:37:38","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"solopes","514","25/01/2018 11:58:16","21/02/2017 13:46:59","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srosa","514","01/04/2018 11:28:19","29/10/2014 12:34:10","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srvieira","512","20/07/2019 17:11:40","02/02/2018 16:48:41","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssantos","512","25/07/2019 08:38:47","05/08/2014 08:58:41","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srocha","512","22/07/2019 07:07:41","09/07/2014 10:09:27","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srodrigues","514","02/05/2018 08:24:08","10/07/2014 09:35:22","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SROliveira","512","23/07/2019 07:19:00","17/08/2007 16:52:34","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssartori","546","06/03/2019 08:00:37","14/01/2019 15:33:54","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssimas","512","19/07/2019 15:28:42","25/08/2006 18:34:26","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssiqueira","514","30/06/2015 12:07:50","05/02/2013 15:17:40","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssousa","514","06/01/2015 20:53:57","02/08/2012 16:41:41","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssene","512","19/07/2019 06:27:38","28/05/2012 08:34:41","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssfigueiredo","512","18/07/2019 08:23:05","08/07/2016 12:16:03","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"ssilva","512","25/07/2019 08:59:41","28/03/2018 15:05:39","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srmelo","512","25/07/2019 07:54:17","19/01/2012 18:09:24","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spinto","514","01/12/2017 08:56:59","05/09/2007 08:41:17","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spompeu","512","18/07/2019 08:04:09","18/06/2018 09:34:08","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sprado","512","22/07/2019 15:31:18","01/02/2012 11:43:13","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spcosta","544","25/07/2019 07:08:06","11/01/2019 08:56:10","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spedrosa","512","25/07/2019 08:31:26","03/08/2015 08:51:40","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spereira","514",,"09/03/2017 07:38:34","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"spsantos","512",,"27/05/2015 11:46:29","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"SRCC","66048",,"29/08/2013 10:07:17",
"srezende","514","26/01/2019 16:52:31","17/09/2013 18:00:59","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sribeiro","544","18/07/2019 18:49:35","20/09/2018 15:06:09","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"sramos","514",,"07/04/2015 19:40:04","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srazevedo","512","19/07/2019 06:22:09","20/03/2014 11:27:00","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"srcarvalho","514","03/06/2019 09:03:42","04/10/2010 18:13:12","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gsousa","514","12/01/2018 08:38:48","11/01/2016 09:45:42","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clfilho","512","22/07/2019 05:30:39","09/11/2006 13:15:37","CN=BRRJSHVGASUCCCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clgomes","514","13/06/2019 07:43:24","31/08/2006 20:50:29","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clgoncalves","512","25/07/2019 09:22:05","20/05/2019 18:17:20","CN=BRRJSHVGASUCCCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"cleudes.junior","512",,"19/07/2019 12:10:44",
"cleverton.jesus","512",,"13/07/2019 01:49:09",
"cleyton.borges","512",,"13/07/2019 01:40:19","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"cliente_wiseit","66048",,"07/08/2012 09:56:55","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clovis.filho","512",,"13/07/2019 03:45:51","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clribeiro","514","10/11/2018 13:34:53","03/06/2016 17:22:11","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clsantos","512","18/07/2019 22:31:03","17/06/2015 09:18:28","CN=BRRJSHVGASUCCCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clientesuperindica","66048","22/05/2019 11:15:19","29/04/2019 11:10:49","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clmoura","512","18/07/2019 10:11:31","07/10/2008 15:39:36","CN=BRRJSHVGASUCAADB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"clodoaldo.galeno","512",,"13/07/2019 04:00:35",
"clesilva","512",,"07/05/2019 10:17:09",
"claudionor.d.santos","512",,"13/07/2019 02:31:12",
"claudsilva","512","22/07/2019 10:03:16","09/01/2014 16:49:16","CN=BRRJSHVGASUCCCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"Clausilva","512","25/07/2019 06:13:20","23/09/2006 21:43:53","CN=BRRJSHVGASUCSSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"claudio.mattos","512","23/07/2019 09:14:10","19/07/2019 12:16:48","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"claudio.palhano","512",,"13/07/2019 01:49:19",
"claudio.s.silva","512",,"13/07/2019 03:52:09",
